DEPARTAMENTO,PROVINCIA,DISTRITO,ANIO,MES,TIPO_PRUEBA,CANTIDAD_PRUEBAS
AREQUIPA,AREQUIPA,SABANDIA,2021,12,AG,1
AREQUIPA,AREQUIPA,SACHACA,2020,4,PR,13
AREQUIPA,AREQUIPA,SACHACA,2020,5,PR,51
AREQUIPA,AREQUIPA,SACHACA,2020,6,PCR,2
AREQUIPA,AREQUIPA,SACHACA,2020,6,PR,26
AREQUIPA,AREQUIPA,SACHACA,2020,7,PR,97
AREQUIPA,AREQUIPA,SACHACA,2020,7,PCR,1
AREQUIPA,AREQUIPA,SACHACA,2020,8,PR,403
AREQUIPA,AREQUIPA,SACHACA,2020,9,PR,118
AREQUIPA,AREQUIPA,SACHACA,2020,10,PR,14
AREQUIPA,AREQUIPA,SACHACA,2020,11,PR,4
AREQUIPA,AREQUIPA,SACHACA,2020,12,PR,6
AREQUIPA,AREQUIPA,SACHACA,2021,1,PR,26
AREQUIPA,AREQUIPA,SACHACA,2021,1,AG,13
AREQUIPA,AREQUIPA,SACHACA,2021,2,PR,24
AREQUIPA,AREQUIPA,SACHACA,2021,2,AG,35
AREQUIPA,AREQUIPA,SACHACA,2021,3,PR,7
AREQUIPA,AREQUIPA,SACHACA,2021,3,AG,32
AREQUIPA,AREQUIPA,SACHACA,2021,3,PCR,1
AREQUIPA,AREQUIPA,SACHACA,2021,4,PR,8
AREQUIPA,AREQUIPA,SACHACA,2021,4,AG,43
AREQUIPA,AREQUIPA,SACHACA,2021,5,PR,12
AREQUIPA,AREQUIPA,SACHACA,2021,5,AG,133
AREQUIPA,AREQUIPA,SACHACA,2021,6,AG,208
AREQUIPA,AREQUIPA,SACHACA,2021,6,PR,18
AREQUIPA,AREQUIPA,SACHACA,2021,6,PCR,2
AREQUIPA,AREQUIPA,SACHACA,2021,7,AG,86
AREQUIPA,AREQUIPA,SACHACA,2021,7,PR,29
AREQUIPA,AREQUIPA,SACHACA,2021,8,PR,3
AREQUIPA,AREQUIPA,SACHACA,2021,8,AG,19
AREQUIPA,AREQUIPA,SACHACA,2021,9,PR,1
AREQUIPA,AREQUIPA,SACHACA,2021,9,AG,20
AREQUIPA,AREQUIPA,SACHACA,2021,10,AG,6
AREQUIPA,AREQUIPA,SACHACA,2021,11,AG,7
AREQUIPA,AREQUIPA,SACHACA,2021,11,PR,4
AREQUIPA,AREQUIPA,SACHACA,2021,12,AG,16
AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,2020,7,PR,2
AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,2020,8,PR,5
AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,2020,9,PR,2
AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,2021,3,PR,1
AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,2021,7,AG,1
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2020,7,PR,3
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2020,8,PR,12
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2020,9,PR,9
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2020,10,PR,2
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2020,11,PR,1
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2020,12,PR,2
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2021,1,PR,4
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2021,2,PR,9
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2021,2,AG,2
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2021,3,PR,7
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2021,3,AG,2
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2021,4,PR,1
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2021,4,AG,3
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2021,5,AG,1
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2021,6,AG,4
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2021,6,PR,5
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2021,7,AG,2
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2021,7,PR,4
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,2021,8,AG,1
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,2020,5,PR,1
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,2020,7,PR,2
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,2020,8,PR,2
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,2020,10,PR,1
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,2020,12,PR,1
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,2021,4,AG,1
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,2021,5,AG,1
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,2021,6,AG,1
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,2021,7,PR,1
AREQUIPA,AREQUIPA,SOCABAYA,2020,3,PCR,2
AREQUIPA,AREQUIPA,SOCABAYA,2020,4,PR,29
AREQUIPA,AREQUIPA,SOCABAYA,2020,4,PCR,2
AREQUIPA,AREQUIPA,SOCABAYA,2020,5,PCR,1
AREQUIPA,AREQUIPA,SOCABAYA,2020,5,PR,156
AREQUIPA,AREQUIPA,SOCABAYA,2020,6,PCR,4
AREQUIPA,AREQUIPA,SOCABAYA,2020,6,PR,211
AREQUIPA,AREQUIPA,SOCABAYA,2020,7,PCR,11
AREQUIPA,AREQUIPA,SOCABAYA,2020,7,PR,387
AREQUIPA,AREQUIPA,SOCABAYA,2020,8,PCR,3
AREQUIPA,AREQUIPA,SOCABAYA,2020,8,PR,915
AREQUIPA,AREQUIPA,SOCABAYA,2020,9,PR,416
AREQUIPA,AREQUIPA,SOCABAYA,2020,10,PCR,1
AREQUIPA,AREQUIPA,SOCABAYA,2020,10,PR,134
AREQUIPA,AREQUIPA,SOCABAYA,2020,11,PR,41
AREQUIPA,AREQUIPA,SOCABAYA,2020,12,PCR,5
AREQUIPA,AREQUIPA,SOCABAYA,2020,12,PR,31
AREQUIPA,AREQUIPA,SOCABAYA,2020,12,AG,1
AREQUIPA,AREQUIPA,SOCABAYA,2021,1,PR,57
AREQUIPA,AREQUIPA,SOCABAYA,2021,1,PCR,65
AREQUIPA,AREQUIPA,SOCABAYA,2021,1,AG,35
AREQUIPA,AREQUIPA,SOCABAYA,2021,2,PCR,29
AREQUIPA,AREQUIPA,SOCABAYA,2021,2,PR,37
AREQUIPA,AREQUIPA,SOCABAYA,2021,2,AG,106
AREQUIPA,AREQUIPA,SOCABAYA,2021,3,AG,101
AREQUIPA,AREQUIPA,SOCABAYA,2021,3,PR,23
AREQUIPA,AREQUIPA,SOCABAYA,2021,3,PCR,8
AREQUIPA,AREQUIPA,SOCABAYA,2021,4,AG,162
AREQUIPA,AREQUIPA,SOCABAYA,2021,4,PCR,3
AREQUIPA,AREQUIPA,SOCABAYA,2021,4,PR,23
AREQUIPA,AREQUIPA,SOCABAYA,2021,5,PR,35
AREQUIPA,AREQUIPA,SOCABAYA,2021,5,PCR,14
AREQUIPA,AREQUIPA,SOCABAYA,2021,5,AG,398
AREQUIPA,AREQUIPA,SOCABAYA,2021,6,AG,538
AREQUIPA,AREQUIPA,SOCABAYA,2021,6,PCR,102
AREQUIPA,AREQUIPA,SOCABAYA,2021,6,PR,32
AREQUIPA,AREQUIPA,SOCABAYA,2021,7,PCR,21
AREQUIPA,AREQUIPA,SOCABAYA,2021,7,PR,67
AREQUIPA,AREQUIPA,SOCABAYA,2021,7,AG,234
AREQUIPA,AREQUIPA,SOCABAYA,2021,8,AG,65
AREQUIPA,AREQUIPA,SOCABAYA,2021,8,PCR,18
AREQUIPA,AREQUIPA,SOCABAYA,2021,8,PR,7
AREQUIPA,AREQUIPA,SOCABAYA,2021,9,PR,4
AREQUIPA,AREQUIPA,SOCABAYA,2021,9,PCR,12
AREQUIPA,AREQUIPA,SOCABAYA,2021,9,AG,23
AREQUIPA,AREQUIPA,SOCABAYA,2021,10,PCR,2
AREQUIPA,AREQUIPA,SOCABAYA,2021,10,PR,1
AREQUIPA,AREQUIPA,SOCABAYA,2021,10,AG,16
AREQUIPA,AREQUIPA,SOCABAYA,2021,11,AG,11
AREQUIPA,AREQUIPA,SOCABAYA,2021,11,PCR,4
AREQUIPA,AREQUIPA,SOCABAYA,2021,11,PR,3
AREQUIPA,AREQUIPA,SOCABAYA,2021,12,PR,2
AREQUIPA,AREQUIPA,SOCABAYA,2021,12,PCR,24
AREQUIPA,AREQUIPA,SOCABAYA,2021,12,AG,16
AREQUIPA,AREQUIPA,TIABAYA,2020,4,PCR,4
AREQUIPA,AREQUIPA,TIABAYA,2020,4,PR,11
AREQUIPA,AREQUIPA,TIABAYA,2020,5,PCR,3
AREQUIPA,AREQUIPA,TIABAYA,2020,5,PR,21
AREQUIPA,AREQUIPA,TIABAYA,2020,6,PCR,1
AREQUIPA,AREQUIPA,TIABAYA,2020,6,PR,29
AREQUIPA,AREQUIPA,TIABAYA,2020,7,PCR,1
AREQUIPA,AREQUIPA,TIABAYA,2020,7,PR,85
AREQUIPA,AREQUIPA,TIABAYA,2020,8,PR,237
AREQUIPA,AREQUIPA,TIABAYA,2020,8,PCR,1
AREQUIPA,AREQUIPA,TIABAYA,2020,9,PR,77
AREQUIPA,AREQUIPA,TIABAYA,2020,10,PR,30
AREQUIPA,AREQUIPA,TIABAYA,2020,11,PR,25
AREQUIPA,AREQUIPA,TIABAYA,2020,12,PR,12
AREQUIPA,AREQUIPA,TIABAYA,2021,1,PCR,1
AREQUIPA,AREQUIPA,TIABAYA,2021,1,PR,10
AREQUIPA,AREQUIPA,TIABAYA,2021,1,AG,12
AREQUIPA,AREQUIPA,TIABAYA,2021,2,PCR,1
AREQUIPA,AREQUIPA,TIABAYA,2021,2,AG,5
AREQUIPA,AREQUIPA,TIABAYA,2021,2,PR,8
AREQUIPA,AREQUIPA,TIABAYA,2021,3,PCR,1
AREQUIPA,AREQUIPA,TIABAYA,2021,3,PR,8
AREQUIPA,AREQUIPA,TIABAYA,2021,3,AG,12
AREQUIPA,AREQUIPA,TIABAYA,2021,4,AG,35
AREQUIPA,AREQUIPA,TIABAYA,2021,4,PR,2
AREQUIPA,AREQUIPA,TIABAYA,2021,5,PCR,2
AREQUIPA,AREQUIPA,TIABAYA,2021,5,AG,82
AREQUIPA,AREQUIPA,TIABAYA,2021,5,PR,6
AREQUIPA,AREQUIPA,TIABAYA,2021,6,PR,11
AREQUIPA,AREQUIPA,TIABAYA,2021,6,AG,102
AREQUIPA,AREQUIPA,TIABAYA,2021,7,AG,52
AREQUIPA,AREQUIPA,TIABAYA,2021,7,PR,12
AREQUIPA,AREQUIPA,TIABAYA,2021,8,PR,3
AREQUIPA,AREQUIPA,TIABAYA,2021,8,AG,11
AREQUIPA,AREQUIPA,TIABAYA,2021,9,PR,2
AREQUIPA,AREQUIPA,TIABAYA,2021,9,AG,3
AREQUIPA,AREQUIPA,TIABAYA,2021,10,AG,2
AREQUIPA,AREQUIPA,TIABAYA,2021,10,PR,1
AREQUIPA,AREQUIPA,TIABAYA,2021,11,AG,4
AREQUIPA,AREQUIPA,TIABAYA,2021,11,PR,1
AREQUIPA,AREQUIPA,TIABAYA,2021,12,AG,6
AREQUIPA,AREQUIPA,UCHUMAYO,2020,4,PR,4
AREQUIPA,AREQUIPA,UCHUMAYO,2020,5,PR,21
AREQUIPA,AREQUIPA,UCHUMAYO,2020,5,PCR,4
AREQUIPA,AREQUIPA,UCHUMAYO,2020,6,PR,18
AREQUIPA,AREQUIPA,UCHUMAYO,2020,7,PCR,1
AREQUIPA,AREQUIPA,UCHUMAYO,2020,7,PR,46
AREQUIPA,AREQUIPA,UCHUMAYO,2020,8,PCR,1
AREQUIPA,AREQUIPA,UCHUMAYO,2020,8,PR,219
AREQUIPA,AREQUIPA,UCHUMAYO,2020,9,PR,123
AREQUIPA,AREQUIPA,UCHUMAYO,2020,10,PR,19
AREQUIPA,AREQUIPA,UCHUMAYO,2020,11,PR,2
AREQUIPA,AREQUIPA,UCHUMAYO,2020,12,PR,5
AREQUIPA,AREQUIPA,UCHUMAYO,2020,12,AG,1
AREQUIPA,AREQUIPA,UCHUMAYO,2021,1,AG,4
AREQUIPA,AREQUIPA,UCHUMAYO,2021,1,PR,6
AREQUIPA,AREQUIPA,UCHUMAYO,2021,1,PCR,13
AREQUIPA,AREQUIPA,UCHUMAYO,2021,2,PR,16
AREQUIPA,AREQUIPA,UCHUMAYO,2021,2,AG,20
AREQUIPA,AREQUIPA,UCHUMAYO,2021,3,AG,20
AREQUIPA,AREQUIPA,UCHUMAYO,2021,3,PR,5
AREQUIPA,AREQUIPA,UCHUMAYO,2021,4,AG,52
AREQUIPA,AREQUIPA,UCHUMAYO,2021,4,PR,5
AREQUIPA,AREQUIPA,UCHUMAYO,2021,5,AG,103
AREQUIPA,AREQUIPA,UCHUMAYO,2021,5,PCR,1
AREQUIPA,AREQUIPA,UCHUMAYO,2021,5,PR,9
AREQUIPA,AREQUIPA,UCHUMAYO,2021,6,PR,15
AREQUIPA,AREQUIPA,UCHUMAYO,2021,6,PCR,1
AREQUIPA,AREQUIPA,UCHUMAYO,2021,6,AG,125
AREQUIPA,AREQUIPA,UCHUMAYO,2021,7,PR,9
AREQUIPA,AREQUIPA,UCHUMAYO,2021,7,AG,63
AREQUIPA,AREQUIPA,UCHUMAYO,2021,8,AG,18
AREQUIPA,AREQUIPA,UCHUMAYO,2021,8,PR,3
AREQUIPA,AREQUIPA,UCHUMAYO,2021,9,AG,2
AREQUIPA,AREQUIPA,UCHUMAYO,2021,9,PR,1
AREQUIPA,AREQUIPA,UCHUMAYO,2021,10,AG,5
AREQUIPA,AREQUIPA,UCHUMAYO,2021,10,PCR,5
AREQUIPA,AREQUIPA,UCHUMAYO,2021,11,PR,3
AREQUIPA,AREQUIPA,UCHUMAYO,2021,11,AG,6
AREQUIPA,AREQUIPA,UCHUMAYO,2021,12,PR,1
AREQUIPA,AREQUIPA,UCHUMAYO,2021,12,AG,10
AREQUIPA,AREQUIPA,VITOR,2020,4,PR,2
AREQUIPA,AREQUIPA,VITOR,2020,5,PR,4
AREQUIPA,AREQUIPA,VITOR,2020,6,PR,3
AREQUIPA,AREQUIPA,VITOR,2020,7,PR,14
AREQUIPA,AREQUIPA,VITOR,2020,8,PR,58
AREQUIPA,AREQUIPA,VITOR,2020,9,PR,36
AREQUIPA,AREQUIPA,VITOR,2020,11,PR,1
AREQUIPA,AREQUIPA,VITOR,2021,2,PR,1
AREQUIPA,AREQUIPA,VITOR,2021,2,AG,1
AREQUIPA,AREQUIPA,VITOR,2021,3,AG,8
AREQUIPA,AREQUIPA,VITOR,2021,4,AG,23
AREQUIPA,AREQUIPA,VITOR,2021,5,PR,1
AREQUIPA,AREQUIPA,VITOR,2021,5,AG,37
AREQUIPA,AREQUIPA,VITOR,2021,6,AG,25
AREQUIPA,AREQUIPA,VITOR,2021,7,AG,24
AREQUIPA,AREQUIPA,VITOR,2021,7,PR,1
AREQUIPA,AREQUIPA,VITOR,2021,8,AG,12
AREQUIPA,AREQUIPA,VITOR,2021,10,PCR,2
AREQUIPA,AREQUIPA,VITOR,2021,10,AG,2
AREQUIPA,AREQUIPA,YANAHUARA,2020,3,PCR,8
AREQUIPA,AREQUIPA,YANAHUARA,2020,4,PCR,10
AREQUIPA,AREQUIPA,YANAHUARA,2020,4,PR,18
AREQUIPA,AREQUIPA,YANAHUARA,2020,5,PCR,30
AREQUIPA,AREQUIPA,YANAHUARA,2020,5,PR,49
AREQUIPA,AREQUIPA,YANAHUARA,2020,6,PCR,83
AREQUIPA,AREQUIPA,YANAHUARA,2020,6,PR,55
AREQUIPA,AREQUIPA,YANAHUARA,2020,7,PR,206
AREQUIPA,AREQUIPA,YANAHUARA,2020,7,PCR,151
AREQUIPA,AREQUIPA,YANAHUARA,2020,8,PCR,81
AREQUIPA,AREQUIPA,YANAHUARA,2020,8,PR,463
AREQUIPA,AREQUIPA,YANAHUARA,2020,9,PCR,65
AREQUIPA,AREQUIPA,YANAHUARA,2020,9,PR,261
AREQUIPA,AREQUIPA,YANAHUARA,2020,10,PCR,70
AREQUIPA,AREQUIPA,YANAHUARA,2020,10,PR,14
AREQUIPA,AREQUIPA,YANAHUARA,2020,11,PCR,24
AREQUIPA,AREQUIPA,YANAHUARA,2020,11,PR,5
AREQUIPA,AREQUIPA,YANAHUARA,2020,12,PR,16
AREQUIPA,AREQUIPA,YANAHUARA,2020,12,PCR,104
AREQUIPA,AREQUIPA,YANAHUARA,2021,1,AG,21
AREQUIPA,AREQUIPA,YANAHUARA,2021,1,PCR,352
AREQUIPA,AREQUIPA,YANAHUARA,2021,1,PR,48
AREQUIPA,AREQUIPA,YANAHUARA,2021,2,PCR,229
AREQUIPA,AREQUIPA,YANAHUARA,2021,2,AG,32
AREQUIPA,AREQUIPA,YANAHUARA,2021,2,PR,27
AREQUIPA,AREQUIPA,YANAHUARA,2021,3,PCR,95
AREQUIPA,AREQUIPA,YANAHUARA,2021,3,PR,12
AREQUIPA,AREQUIPA,YANAHUARA,2021,3,AG,44
AREQUIPA,AREQUIPA,YANAHUARA,2021,4,AG,63
AREQUIPA,AREQUIPA,YANAHUARA,2021,4,PR,11
AREQUIPA,AREQUIPA,YANAHUARA,2021,4,PCR,116
AREQUIPA,AREQUIPA,YANAHUARA,2021,5,AG,188
AREQUIPA,AREQUIPA,YANAHUARA,2021,5,PCR,224
AREQUIPA,AREQUIPA,YANAHUARA,2021,5,PR,17
AREQUIPA,AREQUIPA,YANAHUARA,2021,6,AG,282
AREQUIPA,AREQUIPA,YANAHUARA,2021,6,PR,24
AREQUIPA,AREQUIPA,YANAHUARA,2021,6,PCR,356
AREQUIPA,AREQUIPA,YANAHUARA,2021,7,AG,105
AREQUIPA,AREQUIPA,YANAHUARA,2021,7,PR,35
AREQUIPA,AREQUIPA,YANAHUARA,2021,7,PCR,146
AREQUIPA,AREQUIPA,YANAHUARA,2021,8,PR,7
AREQUIPA,AREQUIPA,YANAHUARA,2021,8,PCR,61
AREQUIPA,AREQUIPA,YANAHUARA,2021,8,AG,32
AREQUIPA,AREQUIPA,YANAHUARA,2021,9,AG,16
AREQUIPA,AREQUIPA,YANAHUARA,2021,9,PR,6
AREQUIPA,AREQUIPA,YANAHUARA,2021,9,PCR,25
AREQUIPA,AREQUIPA,YANAHUARA,2021,10,AG,6
AREQUIPA,AREQUIPA,YANAHUARA,2021,10,PCR,14
AREQUIPA,AREQUIPA,YANAHUARA,2021,11,PR,5
AREQUIPA,AREQUIPA,YANAHUARA,2021,11,AG,4
AREQUIPA,AREQUIPA,YANAHUARA,2021,11,PCR,24
AREQUIPA,AREQUIPA,YANAHUARA,2021,12,AG,24
AREQUIPA,AREQUIPA,YANAHUARA,2021,12,PCR,68
AREQUIPA,AREQUIPA,YARABAMBA,2020,5,PR,2
AREQUIPA,AREQUIPA,YARABAMBA,2020,6,PR,5
AREQUIPA,AREQUIPA,YARABAMBA,2020,7,PR,6
AREQUIPA,AREQUIPA,YARABAMBA,2020,8,PR,15
AREQUIPA,AREQUIPA,YARABAMBA,2020,9,PR,6
AREQUIPA,AREQUIPA,YARABAMBA,2020,10,PR,1
AREQUIPA,AREQUIPA,YARABAMBA,2021,1,AG,1
AREQUIPA,AREQUIPA,YARABAMBA,2021,1,PR,2
AREQUIPA,AREQUIPA,YARABAMBA,2021,2,PR,1
AREQUIPA,AREQUIPA,YARABAMBA,2021,3,PR,1
AREQUIPA,AREQUIPA,YARABAMBA,2021,3,AG,2
AREQUIPA,AREQUIPA,YARABAMBA,2021,4,AG,6
AREQUIPA,AREQUIPA,YARABAMBA,2021,5,AG,8
AREQUIPA,AREQUIPA,YARABAMBA,2021,6,AG,15
AREQUIPA,AREQUIPA,YARABAMBA,2021,6,PR,1
AREQUIPA,AREQUIPA,YARABAMBA,2021,7,PR,1
AREQUIPA,AREQUIPA,YARABAMBA,2021,7,AG,3
AREQUIPA,AREQUIPA,YARABAMBA,2021,9,AG,1
AREQUIPA,AREQUIPA,YURA,2020,4,PR,6
AREQUIPA,AREQUIPA,YURA,2020,5,PR,58
AREQUIPA,AREQUIPA,YURA,2020,6,PR,8
AREQUIPA,AREQUIPA,YURA,2020,7,PCR,1
AREQUIPA,AREQUIPA,YURA,2020,7,PR,64
AREQUIPA,AREQUIPA,YURA,2020,8,PR,212
AREQUIPA,AREQUIPA,YURA,2020,9,PR,174
AREQUIPA,AREQUIPA,YURA,2020,10,PR,23
AREQUIPA,AREQUIPA,YURA,2020,11,PR,12
AREQUIPA,AREQUIPA,YURA,2020,12,PR,10
AREQUIPA,AREQUIPA,YURA,2021,1,PCR,4
AREQUIPA,AREQUIPA,YURA,2021,1,PR,29
AREQUIPA,AREQUIPA,YURA,2021,1,AG,2
AREQUIPA,AREQUIPA,YURA,2021,2,AG,48
AREQUIPA,AREQUIPA,YURA,2021,2,PR,26
AREQUIPA,AREQUIPA,YURA,2021,3,AG,43
AREQUIPA,AREQUIPA,YURA,2021,3,PR,14
AREQUIPA,AREQUIPA,YURA,2021,4,PR,8
AREQUIPA,AREQUIPA,YURA,2021,4,AG,83
AREQUIPA,AREQUIPA,YURA,2021,4,PCR,1
AREQUIPA,AREQUIPA,YURA,2021,5,PR,28
AREQUIPA,AREQUIPA,YURA,2021,5,AG,154
AREQUIPA,AREQUIPA,YURA,2021,5,PCR,1
AREQUIPA,AREQUIPA,YURA,2021,6,AG,197
AREQUIPA,AREQUIPA,YURA,2021,6,PCR,3
AREQUIPA,AREQUIPA,YURA,2021,6,PR,16
AREQUIPA,AREQUIPA,YURA,2021,7,AG,116
AREQUIPA,AREQUIPA,YURA,2021,7,PR,7
AREQUIPA,AREQUIPA,YURA,2021,7,PCR,3
AREQUIPA,AREQUIPA,YURA,2021,8,PR,6
AREQUIPA,AREQUIPA,YURA,2021,8,PCR,3
AREQUIPA,AREQUIPA,YURA,2021,8,AG,29
AREQUIPA,AREQUIPA,YURA,2021,9,PCR,3
AREQUIPA,AREQUIPA,YURA,2021,9,AG,8
AREQUIPA,AREQUIPA,YURA,2021,9,PR,3
AREQUIPA,AREQUIPA,YURA,2021,10,PR,1
AREQUIPA,AREQUIPA,YURA,2021,10,AG,4
AREQUIPA,AREQUIPA,YURA,2021,10,PCR,2
AREQUIPA,AREQUIPA,YURA,2021,11,PCR,3
AREQUIPA,AREQUIPA,YURA,2021,11,AG,7
AREQUIPA,AREQUIPA,YURA,2021,11,PR,2
AREQUIPA,AREQUIPA,YURA,2021,12,PR,3
AREQUIPA,AREQUIPA,YURA,2021,12,AG,10
AREQUIPA,CAMANA,CAMANA,2020,4,PCR,3
AREQUIPA,CAMANA,CAMANA,2020,4,PR,1
AREQUIPA,CAMANA,CAMANA,2020,5,PR,11
AREQUIPA,CAMANA,CAMANA,2020,5,PCR,4
AREQUIPA,CAMANA,CAMANA,2020,6,PCR,8
AREQUIPA,CAMANA,CAMANA,2020,6,PR,18
AREQUIPA,CAMANA,CAMANA,2020,7,PCR,10
AREQUIPA,CAMANA,CAMANA,2020,7,PR,47
AREQUIPA,CAMANA,CAMANA,2020,8,PR,168
AREQUIPA,CAMANA,CAMANA,2020,8,PCR,5
AREQUIPA,CAMANA,CAMANA,2020,9,PCR,6
AREQUIPA,CAMANA,CAMANA,2020,9,PR,97
AREQUIPA,CAMANA,CAMANA,2020,10,PR,27
AREQUIPA,CAMANA,CAMANA,2020,10,PCR,4
AREQUIPA,CAMANA,CAMANA,2020,11,PCR,1
AREQUIPA,CAMANA,CAMANA,2020,11,PR,33
AREQUIPA,CAMANA,CAMANA,2020,12,PCR,30
AREQUIPA,CAMANA,CAMANA,2020,12,PR,29
AREQUIPA,CAMANA,CAMANA,2021,1,PR,130
AREQUIPA,CAMANA,CAMANA,2021,1,AG,55
AREQUIPA,CAMANA,CAMANA,2021,1,PCR,55
AREQUIPA,CAMANA,CAMANA,2021,2,PR,80
AREQUIPA,CAMANA,CAMANA,2021,2,AG,93
AREQUIPA,CAMANA,CAMANA,2021,2,PCR,8
AREQUIPA,CAMANA,CAMANA,2021,3,PCR,2
AREQUIPA,CAMANA,CAMANA,2021,3,PR,11
AREQUIPA,CAMANA,CAMANA,2021,3,AG,34
AREQUIPA,CAMANA,CAMANA,2021,4,AG,54
AREQUIPA,CAMANA,CAMANA,2021,4,PR,9
AREQUIPA,CAMANA,CAMANA,2021,5,AG,87
AREQUIPA,CAMANA,CAMANA,2021,5,PR,17
AREQUIPA,CAMANA,CAMANA,2021,6,AG,86
AREQUIPA,CAMANA,CAMANA,2021,6,PR,15
AREQUIPA,CAMANA,CAMANA,2021,7,PR,22
AREQUIPA,CAMANA,CAMANA,2021,7,AG,45
AREQUIPA,CAMANA,CAMANA,2021,8,AG,14
AREQUIPA,CAMANA,CAMANA,2021,8,PR,8
AREQUIPA,CAMANA,CAMANA,2021,9,PR,10
AREQUIPA,CAMANA,CAMANA,2021,9,PCR,3
AREQUIPA,CAMANA,CAMANA,2021,9,AG,10
AREQUIPA,CAMANA,CAMANA,2021,10,PCR,7
AREQUIPA,CAMANA,CAMANA,2021,10,AG,13
AREQUIPA,CAMANA,CAMANA,2021,10,PR,10
AREQUIPA,CAMANA,CAMANA,2021,11,AG,7
AREQUIPA,CAMANA,CAMANA,2021,11,PCR,4
AREQUIPA,CAMANA,CAMANA,2021,11,PR,4
AREQUIPA,CAMANA,CAMANA,2021,12,PCR,2
AREQUIPA,CAMANA,CAMANA,2021,12,AG,16
AREQUIPA,CAMANA,CAMANA,2021,12,PR,7
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2020,4,PR,1
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2020,5,PR,1
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2020,6,PR,5
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2020,7,PR,1
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2020,8,PR,32
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2020,9,PR,27
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2020,10,PR,8
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2020,11,PR,5
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2020,12,PR,7
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2021,1,PR,11
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2021,1,AG,7
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2021,2,AG,13
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2021,2,PR,12
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2021,3,PR,2
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2021,3,AG,7
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2021,4,AG,10
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2021,4,PR,1
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2021,5,AG,22
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2021,6,AG,12
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2021,6,PR,4
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2021,7,PR,3
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2021,7,AG,2
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2021,8,AG,1
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,2021,8,PR,1
